Date,Open,High,Low,Close,Volume
31-Mar-17,113.00,113.71,112.95,113.39,4617427
30-Mar-17,112.53,113.30,112.28,113.18,4192753
29-Mar-17,112.66,112.94,112.31,112.53,3781206
28-Mar-17,112.60,113.24,112.02,113.05,6280929
27-Mar-17,111.81,112.55,111.45,112.38,4469820
24-Mar-17,112.40,112.58,111.68,112.14,4707297
23-Mar-17,111.71,112.98,111.66,112.24,8307922
22-Mar-17,111.85,112.18,111.35,112.08,5044710
21-Mar-17,112.97,113.10,111.54,111.75,7109766
20-Mar-17,112.07,113.16,112.05,112.71,8156325
17-Mar-17,111.87,112.09,111.18,111.76,9061194
16-Mar-17,112.18,112.32,111.40,111.71,4409419
15-Mar-17,112.43,112.45,111.15,111.87,5319516
14-Mar-17,111.73,112.89,111.72,112.31,7273535
13-Mar-17,110.92,111.68,110.82,111.52,5213562
10-Mar-17,111.40,111.50,110.69,110.92,4027448
9-Mar-17,110.90,111.32,110.69,111.03,4005660
8-Mar-17,110.87,111.32,110.66,110.84,4929881
7-Mar-17,110.70,110.93,110.16,110.86,5114421
6-Mar-17,110.77,110.98,110.09,110.67,4983166
3-Mar-17,110.34,111.50,110.04,111.24,5843886
2-Mar-17,111.00,111.20,110.45,110.59,4715626
1-Mar-17,110.66,111.80,110.66,111.04,7418101
28-Feb-17,110.00,110.40,109.83,110.09,4766038
27-Feb-17,109.93,110.47,109.83,110.23,3547735
24-Feb-17,109.62,110.32,109.10,110.32,4786814
23-Feb-17,110.30,110.49,109.59,109.73,5470661
22-Feb-17,109.69,110.28,109.53,110.12,5478398
21-Feb-17,109.94,110.21,109.80,110.01,5432730
17-Feb-17,110.24,110.50,109.52,110.06,6349161
16-Feb-17,110.34,110.87,110.09,110.71,7179625
15-Feb-17,109.91,110.68,109.80,110.18,7087135
14-Feb-17,109.80,110.33,109.53,110.33,4768695
13-Feb-17,108.95,109.90,108.90,109.65,5654040
10-Feb-17,109.35,109.80,108.58,109.26,7671800
9-Feb-17,109.07,109.85,109.00,109.49,6369737
8-Feb-17,109.56,111.42,108.98,109.00,13615543
7-Feb-17,109.65,109.73,108.77,109.00,10184848
6-Feb-17,109.92,110.15,109.30,109.57,6896292
3-Feb-17,110.90,111.15,110.21,110.30,7923398
2-Feb-17,111.21,111.54,110.55,110.61,6515922
1-Feb-17,110.71,111.99,110.68,111.30,10501334
31-Jan-17,110.59,110.80,109.98,110.65,8485838
30-Jan-17,109.86,111.05,108.96,110.94,13793564
27-Jan-17,108.49,109.40,108.15,109.30,5578292
26-Jan-17,108.21,108.62,107.98,108.06,6088083
25-Jan-17,108.23,108.42,108.00,108.04,6180212
24-Jan-17,107.20,108.06,107.08,107.90,5456146
23-Jan-17,107.34,107.68,106.57,107.12,5716598
20-Jan-17,107.35,107.82,107.18,107.66,5648970
19-Jan-17,107.92,108.01,107.08,107.28,5350191
18-Jan-17,106.93,108.40,106.81,108.16,7162904
17-Jan-17,107.91,108.93,107.65,107.97,7586483
13-Jan-17,107.16,108.35,106.90,108.06,6488966
12-Jan-17,108.12,109.00,107.43,107.53,8218893
11-Jan-17,108.54,109.49,108.38,109.44,7616804
10-Jan-17,107.90,108.82,107.35,108.38,7901886
9-Jan-17,108.58,108.83,108.11,108.36,6195195
6-Jan-17,108.02,109.35,107.75,108.98,9551309
5-Jan-17,107.17,107.62,106.79,107.38,6302974
4-Jan-17,106.64,107.50,106.25,107.44,8321991
3-Jan-17,105.30,106.90,105.20,106.08,8884273
30-Dec-16,104.57,105.00,103.96,104.22,6983340
29-Dec-16,104.23,104.77,103.87,104.56,5896763
28-Dec-16,104.99,105.32,104.06,104.30,5178645
27-Dec-16,104.85,105.56,104.78,105.17,3639546
23-Dec-16,105.24,105.34,104.75,105.15,3238753
22-Dec-16,104.96,105.49,104.70,105.42,5230849
21-Dec-16,104.61,105.91,104.51,105.56,5202436
20-Dec-16,105.64,106.20,105.06,105.46,8947285
19-Dec-16,105.70,106.26,105.06,105.30,11475633
16-Dec-16,104.71,104.72,103.75,103.91,12635516
15-Dec-16,103.85,105.64,103.82,104.39,8745434
14-Dec-16,103.62,104.41,103.50,104.05,7961888
13-Dec-16,104.20,104.31,103.71,103.85,7393171
12-Dec-16,104.61,104.70,103.73,104.06,7880201
9-Dec-16,103.49,105.52,103.18,104.86,12173909
8-Dec-16,101.47,103.96,101.47,103.38,16524763
7-Dec-16,100.51,102.07,100.44,101.99,12255742
6-Dec-16,99.95,100.72,99.82,100.66,8427531
5-Dec-16,98.98,100.27,98.68,99.96,11331542
2-Dec-16,98.79,99.08,98.25,98.50,7737193
1-Dec-16,99.13,99.75,98.62,98.94,9958086
30-Nov-16,99.40,100.29,99.00,99.12,11369177
29-Nov-16,99.23,99.68,98.97,99.67,8396803
28-Nov-16,98.52,99.20,98.32,98.97,7106669
25-Nov-16,98.71,99.07,98.50,98.82,4396763
23-Nov-16,97.67,98.28,97.59,98.26,6166487
