Date,Open,High,Low,Close,Volume
31-Mar-17,67.29,67.79,67.03,67.20,1336709
30-Mar-17,67.36,67.83,67.20,67.64,884630
29-Mar-17,66.90,67.94,66.89,67.65,1347731
28-Mar-17,66.37,67.37,66.25,67.09,1167219
27-Mar-17,66.99,67.25,65.76,66.49,1662284
24-Mar-17,67.74,68.06,67.29,67.62,1432881
23-Mar-17,67.55,67.86,67.04,67.59,1584289
22-Mar-17,67.52,67.90,67.06,67.53,1412631
21-Mar-17,69.24,69.43,67.35,67.65,2888546
20-Mar-17,69.44,69.60,68.79,69.11,2038010
17-Mar-17,69.18,69.61,68.80,69.52,5316568
16-Mar-17,68.95,69.20,68.69,68.89,1679351
15-Mar-17,67.81,69.13,67.75,68.87,1859469
14-Mar-17,67.67,67.67,66.64,67.35,1160471
13-Mar-17,67.76,68.16,67.71,67.87,1295407
10-Mar-17,67.37,67.85,67.03,67.71,1621530
9-Mar-17,67.02,67.47,66.23,66.72,2287329
8-Mar-17,67.73,67.97,67.11,67.31,1490635
7-Mar-17,67.91,68.63,67.52,67.57,1688532
6-Mar-17,68.23,68.76,67.51,68.27,1761044
3-Mar-17,67.58,68.72,67.41,68.63,2127145
2-Mar-17,68.94,68.98,67.28,67.38,2739201
1-Mar-17,67.91,69.51,67.49,69.19,2703574
28-Feb-17,67.53,67.65,66.65,66.81,1827122
27-Feb-17,67.31,67.69,67.01,67.61,1747506
24-Feb-17,67.40,67.58,66.66,67.42,1646585
23-Feb-17,68.34,68.49,67.11,67.44,1362297
22-Feb-17,68.40,68.54,67.71,68.04,1420377
21-Feb-17,68.93,69.18,68.38,68.77,1870661
17-Feb-17,68.50,68.88,67.65,68.85,1455370
16-Feb-17,69.88,69.92,68.44,68.72,1492971
15-Feb-17,69.68,70.07,69.27,69.80,1416240
14-Feb-17,69.74,70.12,69.53,70.07,2006624
13-Feb-17,69.00,69.89,68.94,69.87,1835160
10-Feb-17,68.21,68.87,67.88,68.73,1899608
9-Feb-17,67.00,68.32,66.70,68.19,2137244
8-Feb-17,67.58,67.58,66.67,66.84,1911572
7-Feb-17,68.07,68.59,67.53,67.63,1237192
6-Feb-17,68.05,68.57,67.57,68.07,1623691
3-Feb-17,67.32,68.87,67.32,68.49,1981162
2-Feb-17,68.24,68.97,67.38,67.59,1875749
1-Feb-17,67.64,69.80,67.37,68.63,3058770
31-Jan-17,65.92,68.64,64.96,67.31,6319054
30-Jan-17,67.36,67.75,66.40,67.62,3627583
27-Jan-17,68.17,68.19,67.13,67.59,1601188
26-Jan-17,68.28,68.44,67.72,68.08,1614351
25-Jan-17,67.00,68.69,66.82,68.40,2295294
24-Jan-17,65.65,66.91,65.65,66.70,1639076
23-Jan-17,65.99,66.00,65.23,65.47,2356529
20-Jan-17,66.00,66.31,65.42,66.00,1880617
19-Jan-17,66.54,66.70,65.48,65.74,2068205
18-Jan-17,66.90,66.91,66.18,66.31,2454089
17-Jan-17,67.00,67.46,66.61,66.92,1238555
13-Jan-17,67.07,67.65,66.78,67.52,1512772
12-Jan-17,66.80,66.80,65.69,66.33,1480635
11-Jan-17,66.25,66.82,66.02,66.80,1602024
10-Jan-17,65.27,66.31,65.11,66.25,2035508
9-Jan-17,65.75,65.99,64.76,65.07,1483803
6-Jan-17,65.55,66.35,64.95,65.88,1741057
5-Jan-17,65.90,66.23,64.97,65.14,1658250
4-Jan-17,65.70,66.39,65.65,66.22,2448430
3-Jan-17,64.62,65.93,64.61,65.32,2115795
30-Dec-16,64.54,64.96,63.77,63.90,2123223
29-Dec-16,64.97,65.30,64.32,64.37,1133558
28-Dec-16,65.87,65.98,64.82,64.96,1198588
27-Dec-16,65.54,66.01,65.36,65.63,522744
23-Dec-16,65.18,65.83,65.01,65.43,1140854
22-Dec-16,65.35,65.37,64.77,65.14,1046899
21-Dec-16,65.68,66.02,65.14,65.36,1503059
20-Dec-16,65.27,65.84,65.01,65.70,1707965
19-Dec-16,64.94,65.80,64.80,65.21,1413100
16-Dec-16,65.66,65.94,64.99,65.10,3208662
15-Dec-16,65.72,66.25,65.14,65.37,2860751
14-Dec-16,66.37,66.90,65.50,65.71,1750818
13-Dec-16,67.44,67.74,66.78,67.17,2416643
12-Dec-16,67.67,68.02,66.75,67.10,1915578
9-Dec-16,68.50,68.50,67.07,67.68,3819356
8-Dec-16,67.42,68.41,67.03,68.07,3093424
7-Dec-16,64.71,67.97,64.25,67.63,3658831
6-Dec-16,65.10,65.50,64.04,64.43,3578597
5-Dec-16,63.91,65.50,63.65,65.41,3724806
2-Dec-16,62.77,63.31,62.08,63.10,1797219
1-Dec-16,58.78,63.30,58.78,63.04,2210928
