Date,Open,High,Low,Close,Volume
31-Mar-17,63.26,63.63,63.25,63.54,7614025
30-Mar-17,63.50,63.68,63.32,63.45,5321972
29-Mar-17,63.67,64.10,63.46,63.64,8135333
28-Mar-17,63.20,63.40,62.88,63.34,10184989
27-Mar-17,62.92,63.41,62.81,63.19,8015894
24-Mar-17,63.16,63.53,62.86,63.18,9136531
23-Mar-17,63.36,63.82,63.19,63.28,9461008
22-Mar-17,63.98,64.11,63.25,63.50,9549029
21-Mar-17,64.32,64.60,63.62,63.91,10550684
20-Mar-17,64.14,64.30,64.00,64.11,12971169
17-Mar-17,64.25,64.70,63.89,63.90,14449174
16-Mar-17,64.57,64.79,63.99,64.18,9613228
15-Mar-17,64.40,64.97,64.22,64.70,9024954
14-Mar-17,64.13,64.51,64.05,64.20,7893626
13-Mar-17,65.24,65.29,64.01,64.15,14198551
10-Mar-17,66.07,66.20,65.50,65.60,8823905
9-Mar-17,65.97,66.03,65.52,65.89,7735152
8-Mar-17,65.96,66.12,65.27,65.80,8418318
7-Mar-17,65.43,66.31,65.19,65.96,8328744
6-Mar-17,66.08,66.78,65.90,66.47,8687456
3-Mar-17,65.86,66.62,65.81,66.58,8322960
2-Mar-17,66.38,66.58,66.00,66.08,8647730
1-Mar-17,66.07,66.80,65.89,66.21,10680729
28-Feb-17,65.81,66.15,65.65,65.87,7740472
27-Feb-17,65.78,65.94,65.56,65.85,7134489
24-Feb-17,65.65,66.16,65.63,66.16,8444253
23-Feb-17,65.52,66.11,65.34,65.85,6855571
22-Feb-17,65.50,65.75,65.09,65.29,8679633
21-Feb-17,64.90,65.78,64.90,65.48,7386072
17-Feb-17,65.20,65.56,64.86,65.39,9048256
16-Feb-17,65.14,65.41,64.46,65.26,12346265
15-Feb-17,64.90,65.87,64.85,65.16,17807287
14-Feb-17,64.64,65.72,64.43,65.66,10142722
13-Feb-17,64.25,64.83,64.22,64.77,7151139
10-Feb-17,64.32,64.57,63.96,64.15,8531370
